30.2,1.48001,1,0,6,0.778151,8.99641e-06,-5.04593
30.3,1.48144,1,0,6,0.778151,8.92988e-06,-5.04915
30.4,1.48287,1,0,6,0.778151,8.8639e-06,-5.05238
30.5,1.4843,1,0,6,0.778151,8.79871e-06,-5.05558
30.6,1.48572,1,0,6,0.778151,8.7342e-06,-5.05878
30.7,1.48714,1,0,6,0.778151,8.67011e-06,-5.06198
30.8,1.48855,1,0,6,0.778151,8.60692e-06,-5.06515
30.9,1.48996,1,0,6,0.778151,8.54435e-06,-5.06832
31,1.49136,1,0,6,0.778151,8.48218e-06,-5.07149
31.1,1.49276,1,0,6,0.778151,8.42089e-06,-5.07464
31.2,1.49415,1,0,6,0.778151,8.36019e-06,-5.07778
31.3,1.49554,1,0,6,0.778151,8.29999e-06,-5.08092
31.4,1.49693,1,0,6,0.778151,9.57566e-06,-5.01883
31.5,1.49831,1,0,6,0.778151,9.50305e-06,-5.02214
31.6,1.49969,1,0,5,0.69897,8.86885e-06,-5.05213
31.7,1.50106,1,0,5,0.69897,8.88872e-06,-5.05116
31.8,1.50243,1,0,6,0.778151,9.26661e-06,-5.03308
31.9,1.50379,1,0,6,0.778151,9.27289e-06,-5.03279
32,1.50515,1,0,6,0.778151,9.08913e-06,-5.04148
32.1,1.50651,1,0,6,0.778151,9.0821e-06,-5.04181
32.2,1.50786,1,0,6,0.778151,9.01543e-06,-5.04501
32.3,1.5092,1,0,6,0.778151,8.94655e-06,-5.04834
32.4,1.51055,1,0,6,0.778151,8.88444e-06,-5.05137
32.5,1.51188,1,0,6,0.778151,8.82047e-06,-5.05451
32.6,1.51322,1,0,6,0.778151,8.7531e-06,-5.05784
32.7,1.51455,1,0,6,0.778151,8.69754e-06,-5.0606
32.8,1.51587,1,0,6,0.778151,8.62626e-06,-5.06418
32.9,1.5172,1,0,6,0.778151,8.57383e-06,-5.06683
33,1.51851,1,0,6,0.778151,8.50196e-06,-5.07048
33.1,1.51983,1,0,6,0.778151,8.45406e-06,-5.07293
33.2,1.52114,1,0,6,0.778151,8.38001e-06,-5.07676
33.3,1.52244,1,0,6,0.778151,8.33287e-06,-5.07921
33.4,1.52375,1,0,6,0.778151,8.2608e-06,-5.08298
33.5,1.52504,1,0,6,0.778151,8.21609e-06,-5.08533
33.6,1.52634,1,0,6,0.778151,8.14484e-06,-5.08912
33.7,1.52763,1,0,6,0.778151,8.09988e-06,-5.09152
33.8,1.52892,1,0,6,0.778151,6.87481e-06,-5.16274
33.9,1.5302,1,0,5,0.69897,8.03035e-06,-5.09527
34,1.53148,1,0,5,0.69897,8.00375e-06,-5.09671
34.1,1.53275,1,0,6,0.778151,6.74199e-06,-5.17121
34.2,1.53403,1,0,5,0.69897,6.78984e-06,-5.16814
34.3,1.53529,1,0,5,0.69897,6.74421e-06,-5.17107
34.4,1.53656,1,0,5,0.69897,6.70172e-06,-5.17381
34.5,1.53782,1,0,5,0.69897,6.65985e-06,-5.17654
34.6,1.53908,1,0,5,0.69897,6.61834e-06,-5.17925
34.7,1.54033,1,0,5,0.69897,6.57744e-06,-5.18194
34.8,1.54158,1,0,5,0.69897,6.53685e-06,-5.18463
34.9,1.54283,1,0,5,0.69897,6.49685e-06,-5.1873
35,1.54407,1,0,5,0.69897,6.45715e-06,-5.18996
35.1,1.54531,1,0,5,0.69897,6.41803e-06,-5.1926
35.2,1.54654,1,0,5,0.69897,6.3792e-06,-5.19523
35.3,1.54777,1,0,5,0.69897,6.34093e-06,-5.19785
35.4,1.549,1,0,5,0.69897,6.30294e-06,-5.20046
35.5,1.55023,1,0,5,0.69897,6.2655e-06,-5.20304
35.6,1.55145,1,0,5,0.69897,6.22834e-06,-5.20563
